decs	55777	Miembros de una comunidad religiosa de hombres que habitualmente viven bajo votos de pobreza , castidad y obediencia
decs	55777	monjes
decs	55778	Miembros de una comunidad religiosa de mujeres que típicamente viven bajo votos de pobreza , castidad y obediencia
decs	55778	monjas
decs	56194	agricultor
decs	56194	agricultores
decs	56194	granjero
decs	56194	granjeros
decs	56194	Las personas que cultivan la tierra para los cultivos o criar GANADO
decs	56194	trabajador agrícola
decs	56194	trabajadores agrícolas
decs	56195	Cirujanos orales y maxilofaciales
decs	56195	Cirujanos Oromaxilofaciales
decs	56195	Dentistas que se especializan en el tratamiento quirúrgico de las lesiones, enfermedades y anomalías de las regiones orales y maxilofaciales
decs	56196	Dentistas especializados en el tratamiento de los DIENTES mal alineados y MALOCLUSIÓN
decs	56196	Ortodoncista
decs	56196	ortodoncistas
decs	56197	neurocirujanos
decs	56197	Personal medico calificado que se especializa en el tratamiento quirúrgico de las enfermedades del CEREBRO y de otras partes del SISTEMA NERVIOSO
decs	56198	mineros
decs	56198	Personas que trabajan en una mina para extraer el mineral o MINERALES de la tierra
decs	56199	asistente social
decs	56199	Profesionales que trabajan con personas afectadas por desventajas sociales como la POBREZA ; enfermedades o discapacidades mentales y físicas, e injusticia social. Su atención se centra tanto en el individual y su propio entorno, incluyendo violaciones de sus libertades civiles y los derechos humanos
decs	56199	trabajadores sociales
decs	56199	trabajador social
decs	56819	coordinador asistencial
decs	56819	coordinadores asistenciales
decs	56819	Gestor de Casos
decs	56819	Gestores de Casos
decs	56819	Profesionales que están a cargo de la evaluación, planificación , facilitación, coordinación de la atención , y promoción de opciones y servicios para satisfacer las necesidades de salud del paciente y su familia
decs	5681	licenciados en medicina extranjeros
decs	5681	Médicos Graduados Extranjeros
decs	5681	Médicos que poseen diplomas de universidades de otros países y no del país en el cual practican
decs	56820	consejeros
decs	56820	Orientadores
decs	56820	Profesionales capacitados en proporcionar información , orientación y recomendaciones a clientes o familias para apoyar su toma de decisiones y desarrollo de actividades de afrontamiento
decs	56821	cargos públicos
decs	56821	empleados de gobierno
decs	56821	empleados públicos
