42793009	operador de máquinas perforadoras (minería y excavación)
42793009	taladrador (minería y excavación)
42856006	empleado de depósito
42870006	otros modeladores y cortadores
42931004	otras guías
43018001	niñera
43200006	reconstructor de neumáticos
43235008	ahormador de zapatos
43303005	vidriero de edificios
43309009	agente de producción
43338007	metalúrgico de la industria de extracción
43455007	operador de máquina de transferencia automática
43456008	obrero que trabaja en el agua
43458009	otros fabricantes y afinadores de instrumentos musicales
43475003	cartero
43573008	mecánico de turbinas (excepto de aeronaves e hidráulicas)
43702002	enfermera de medicina laboral
43702002	enfermero de medicina laboral
43729007	ebanista de muebles
43852004	dibujante de ingeniería civil
43888009	carpintero modelador
43986009	operador de fresadora
44019004	tenacero
44030001	caricaturista
44097001	tapicero de muebles
